player_id,rank,agent,role,matches_played,win_rate,kills_per_match,deaths_per_match,assists_per_match,acs,headshot_pct,utility_usage,clutch_success_rate
P0058,Bronze,Yoru,Duelist,184,0.41351676880894367,17.342695150874953,13.647936480154238,5.258603148709199,168.26597727703583,0.24230425067702321,0.16235265589085932,0.18849131462646285
P0059,Iron,Omen,Controller,110,0.3688707324863954,11.76182771300788,16.14059995476078,1.5215510674567847,139.1966738955742,0.31848853743753325,0.6814115849377392,0.37139596504014094
P0060,Silver,Breach,Initiator,359,0.4648519311562849,17.291780840551784,12.35143287266769,6.87842549293496,188.2259908532539,0.17084284368665742,0.4499447365265272,0.1537238060300441
P0061,Gold,KAY/O,Initiator,137,0.501194754849315,18.326132687771157,11.40623863673455,5.326455275626499,212.15131254242755,0.15341155048060537,0.3877601503244098,0.2686571648198678
P0062,Silver,KAY/O,Initiator,373,0.4667914495042333,17.344778675222766,14.249983726039765,6.771484857958508,193.06549126074344,0.2022090582330894,0.6375494883261722,0.22516828120359475
P0063,Diamond,Viper,Controller,256,0.5369541083614608,21.4924970788638,10.982771308203661,6.263236968439875,219.27836409758294,0.1,0.6943616800641389,0.11756691393471047
P0064,Silver,Gekko,Initiator,178,0.4910738848837958,19.34688377124597,14.662620104566336,6.8405518955733084,153.38792118381662,0.23071971736908425,0.47286424643841085,0.2686008026925967
P0065,Silver,Chamber,Sentinel,360,0.4115865530637185,20.175987365020188,15.061572324299194,4.475222384332808,180.9476646479136,0.15781907213664503,0.5778325524145509,0.353008755704299
P0066,Gold,Viper,Controller,52,0.43733521863483676,18.002219889374587,10.683349227627634,6.239325957777805,216.67206409674696,0.19278984604883057,0.4805249475147141,0.42484278730812464
P0067,Bronze,Sage,Sentinel,291,0.3138861129538428,3.8481096096196996,20.381101728888922,2.6450055499724026,161.46587264538422,0.18466036422395332,0.5262940778761096,0.2740896844339059
P0068,Diamond,Jett,Duelist,170,0.5871272614226737,18.56685302315179,13.21439165395783,7.296341471323924,247.1627814186803,0.42887449880640605,0.31494213706926744,0.17082497659700618
P0069,Iron,Skye,Initiator,151,0.4207613510308724,15.468866183574773,14.53713861234959,7.312628636732057,148.1130029452079,0.2502879398775022,0.6250061797106724,0.2815679148286611
P0070,Immortal,Gekko,Initiator,87,0.6323925565732578,22.069775894178818,8.936733665646885,9.552119025732901,262.5180277678992,0.20382412782788054,0.5940507172603624,0.23757267567071927
P0071,Diamond,Raze,Duelist,390,0.48311310020943043,18.460813070995385,12.48906656454879,6.503753450475684,266.1813349728882,0.23873534034454968,0.22145880066773432,0.10292510751854843
P0072,Bronze,Cypher,Sentinel,182,0.4512203669766581,27.057706121557207,11.769404139312808,5.170472575514777,272.0760932883079,0.25816235004119176,0.5606300183347096,0.45373110159354524
P0073,Iron,Viper,Controller,251,0.43074132530583004,12.906327208121152,16.349769285692286,5.520168639825647,184.24736235803806,0.21242573311097795,0.628426629222945,0.1672149677857806
P0074,Diamond,Iso,Duelist,397,0.5119108752584993,23.98274083683381,12.589370265822325,8.885605352860459,218.61703602654933,0.2380238076917588,0.3360198136333216,0.07442090880702601
P0075,Platinum,Tejo,Initiator,70,0.44232861007666036,19.99720963697446,13.630603455767673,7.408085424357239,190.53722371181152,0.273451114459853,0.4787962513792268,0.23431197743062931
P0076,Platinum,Brimstone,Controller,291,0.6072935668067578,20.727056485043043,12.757203976385586,7.7289721548925385,190.65192413006096,0.2398885325168238,0.649268681973195,0.3922688925898471
P0077,Diamond,Jett,Duelist,158,0.6099641670635025,17.003262029068328,13.714979735942354,5.503344226841978,209.45765151562432,0.27144030753923537,0.28516678936988,0.05
P0078,Iron,Breach,Initiator,352,0.40090338641373174,11.571699378577623,17.255731729497075,3.5182614419414464,128.28748586460816,0.2698093335547653,0.43204429783166093,0.31814919405774156
P0079,Silver,Omen,Controller,133,0.5055113822584804,18.198974050666163,13.71693260039025,3.2337220761400385,189.52526633137617,0.23450946370699077,0.6301214018771468,0.3562633003442016
P0080,Bronze,Reyna,Duelist,132,0.42576046618215535,18.357124347983323,15.29150019500735,4.278989660067741,189.27850846111141,0.2660519878783556,0.33283623953335295,0.08269383122582291
P0081,Ascendant,Clove,Controller,340,0.5102298198487627,20.8491736381876,13.988410455147347,4.546631459775628,264.35891026281877,0.21199241197576618,0.5257173941670175,0.19232497762636783
P0082,Platinum,Astra,Controller,118,0.6113630752478507,18.36447821196521,12.674867768018697,7.607273903371558,184.86931939619203,0.19194287826940853,0.7963417447976724,0.3092312627489715
P0083,Silver,Killjoy,Sentinel,178,0.3972315559297099,15.912941066990667,13.377946419909549,3.946013382325024,146.89339095098128,0.25156342208025284,0.5770426771906321,0.2800255758928579
P0084,Iron,Sage,Sentinel,245,0.40572481515144426,13.004999392258581,14.663876704671605,1.8597601348279866,161.38674323430695,0.151179509609516,0.324601717925782,0.36848568595855363
P0085,Silver,Iso,Duelist,189,0.4842161913621117,14.571007817393804,14.230017151403173,5.882953189694409,199.56690426139085,0.289334560999725,0.39127497799138466,0.15351617213511212
P0086,Silver,Tejo,Initiator,332,0.5625618289343643,9.800848091029332,22.939231144455036,8.303020886989424,177.8781590276189,0.2877747766437504,0.7543042243470318,0.2986105407478512
P0087,Platinum,Breach,Initiator,361,0.564829432711801,14.518306511954524,12.50845374544528,7.292947134129729,188.13059440940884,0.29436398136364506,0.6373155604508379,0.23162275252439082
P0088,Platinum,Breach,Initiator,283,0.4363875112716341,18.273736706365845,13.78160300168108,6.51182376373805,245.00549218001976,0.18677090920347666,0.38869218463241895,0.21441899349330007
P0089,Ascendant,Reyna,Duelist,72,0.559862487948291,24.532100608104574,15.679074906719988,9.307495658578828,254.61037356216448,0.22815842705172135,0.2785272606209492,0.21099348283728422
P0090,Gold,Neon,Duelist,202,0.501053009918218,18.098656331589687,14.083670477831468,4.952078712694172,247.75935411049466,0.12531513748862216,0.37790295379797134,0.29160694688514677
P0091,Bronze,Veto,Sentinel,326,0.4385830832350279,15.523344372590003,16.238931233430097,2.812102665288511,148.12935427080654,0.24855156079930085,0.38306545362341954,0.37935886052408213
P0092,Platinum,Neon,Duelist,110,0.550990455376515,20.152902690244844,10.237166047680716,6.2774558626097345,224.0551270415339,0.24113050119072774,0.34744826962505265,0.34408980715731313
P0093,Diamond,Reyna,Duelist,368,0.46954465361220116,17.85588387631392,13.953511117280643,7.608234925175548,255.60664607743456,0.2310765502792775,0.3181525496746647,0.15085107980593992
P0094,Gold,Jett,Duelist,101,0.4795682043731665,21.097278590048074,13.480324866923244,7.331942418527722,202.6791676116047,0.2860838159738784,0.37027366716094257,0.2373248437710634
P0095,Diamond,Cypher,Sentinel,393,0.5639409374106538,17.406332305664055,11.014182437683365,5.351382021940616,228.11163475727903,0.17734345585471795,0.4316696671152687,0.20349930897506127
P0096,Gold,Gekko,Initiator,202,0.533978784258032,36.01089758902368,12.939499134678934,6.618041086116814,336.05350911492314,0.18524486689617364,0.6209367394583414,0.2816609443406456
P0097,Gold,Yoru,Duelist,286,0.5074709736754598,19.406626122915185,12.816514926800883,7.969552594112496,250.83239693437585,0.2479843980605018,0.4484299090918318,0.24436237994640989
P0098,Gold,Reyna,Duelist,360,0.48558038998498504,18.466085903058968,11.922902824572603,4.618215542638,204.6122169753243,0.21114225812219192,0.23000647907335078,0.20146280264708705
P0099,Iron,Tejo,Initiator,351,0.41400293631867635,13.01995383448066,14.91046103803428,3.482833831961656,122.56058188953895,0.19749024983497335,0.645298149502279,0.28371577461841524
P0100,Bronze,Sova,Initiator,81,0.48702035611886185,15.06841572474935,13.909887142676972,6.0614312606966845,144.6948318182957,0.20401634462702667,0.5218396196566177,0.306259338305793
P0101,Iron,Viper,Controller,104,0.421695039206273,10.476248742056484,16.578204662550288,1.6978190063572907,150.93634048740884,0.260547105402649,0.4656598348189707,0.2663029996974311
P0102,Platinum,Reyna,Duelist,85,0.4679076227279736,20.103928518663654,11.983852957606501,5.828291442301706,217.95511814800258,0.2445745713200503,0.35481383805825634,0.22903939474543802
P0103,Silver,Cypher,Sentinel,159,0.4183251208027548,15.59363852675824,12.841523235915748,6.425385790802814,210.43048295307878,0.25035999579032403,0.4763040860055854,0.285531123579726
P0104,Gold,Reyna,Duelist,226,0.4255181289281945,16.36769002194391,10.817418092364171,5.952941350257647,189.05184954466253,0.27920975499927836,0.3815905988984484,0.2721466985735242
P0105,Ascendant,Sova,Initiator,363,0.6327790409244678,32.402779274244466,12.752124583964953,5.242743387745573,348.3864027142673,0.261489540705346,0.45282724397448665,0.2094051909730642
P0106,Silver,Sova,Initiator,344,0.5203730917806222,16.087657598920856,15.433704117668722,4.273612472103755,184.0814234251968,0.2759933314967873,0.5856233122867641,0.25449338051736947
P0107,Gold,KAY/O,Initiator,385,0.49467560584097264,13.721771751138299,12.781093845830048,7.491423177407958,244.18367933377357,0.2074053624583785,0.6767898795170886,0.10836528779710203
P0108,Diamond,Iso,Duelist,146,0.5173103757417958,23.784383521666136,10.674421288963405,5.3404554355959455,212.58544456712517,0.2547036481409472,0.29333886439944945,0.11979870462338621
P0109,Silver,Tejo,Initiator,262,0.4513034996016321,14.565215672681138,13.48312019639805,5.474102213602446,173.67970834526457,0.30083205894944476,0.28093936119820234,0.2597003800078955
P0110,Iron,Chamber,Sentinel,366,0.4746618553791105,11.682924615167087,14.622971407541552,4.1385651874598866,128.70755745328393,0.2564230945911855,0.40249392745795876,0.372180823549293
P0111,Silver,Omen,Controller,186,0.575221675408737,12.12118918371625,15.335015190239645,3.028043906311992,149.54842869277093,0.1987758922768286,0.7488049314613342,0.5610941050452367
P0112,Bronze,Vyse,Sentinel,55,0.41973035380362306,16.271895691887643,14.769003502203253,4.257067774588009,178.7682539899329,0.2469296874894608,0.5604047659378556,0.2719875243037555
P0113,Ascendant,Waylay,Duelist,158,0.6169207760327855,18.313749464710916,10.906599440131439,10.357529742656293,226.22091704062265,0.25073995074896516,0.2626988348516858,0.28230486148223116
P0114,Diamond,Neon,Duelist,84,0.5414006457679444,21.928311768343956,11.541832946337477,3.9062256657448695,269.0583476497902,0.16869803353414708,0.19264889531033752,0.3144015450156778
P0115,Platinum,Clove,Controller,88,0.5093785535044767,21.63126372437649,12.2827386848963,7.684579796289695,222.7453460086906,0.22049940970402482,0.7823824612720909,0.3090995715328215
P0116,Ascendant,Harbor,Controller,199,0.6352107141414962,23.165999877033737,9.885428218896912,5.989314841510785,264.15074326559534,0.2354889565346892,0.6190496617240205,0.2645098112301083
P0117,Diamond,Cypher,Sentinel,167,0.5394917139628612,16.408017037180567,9.625041615559326,5.734336689850173,222.45764252613105,0.2782208729060175,0.485676445808644,0.44468283558148824
P0118,Bronze,Phoenix,Duelist,310,0.4648182219627318,12.895477495774783,13.354284525556778,7.937866900228029,207.34924008322702,0.234507318109745,0.1820360565655316,0.1183394836062642
P0119,Ascendant,KAY/O,Initiator,136,0.5724136966455724,24.15965943744724,9.681915022410157,10.2396088909915,207.77031098889023,0.21141319955524662,0.6415739819157545,0.19679264415345704
P0120,Gold,Breach,Initiator,125,0.4187200316670274,17.046897153561517,11.043115834299291,4.15960747942132,167.17239768795807,0.2565893243196109,0.5600735246317519,0.2984967820814082
P0121,Diamond,Iso,Duelist,362,0.5544205574358031,22.84316571334535,12.025237599431716,5.805404083648973,172.31351265643596,0.22551564136232244,0.3183009950373987,0.29509945400452575
P0122,Ascendant,Gekko,Initiator,263,0.5318653987779884,20.8258305477137,14.319811824131513,7.781134180538067,238.44387080246955,0.21914142807058953,0.49751452200656726,0.10458036900011822
P0123,Silver,Fade,Initiator,334,0.4089423429927189,14.550463083509053,12.686959458372804,4.315254052297457,210.68874105554767,0.2470766248227723,0.4728345406128055,0.20835607063572667
P0124,Bronze,Astra,Controller,288,0.42414314597756186,26.00443592258499,16.454053953612082,3.5528961666501626,291.8855129394324,0.1564571352224185,0.6269915238388644,0.4478035132037652
P0125,Silver,Raze,Duelist,214,0.4537305565181527,19.534048988791724,12.403632932100164,3.7208567521495333,196.24847460262356,0.2576019555003809,0.2355861842146484,0.18349572860030114
P0126,Gold,Veto,Sentinel,136,0.5514941269565166,16.79018647214365,13.746682464126666,6.306118004230571,212.84602470022352,0.15806351250268152,0.38693880760494215,0.24683866245592734
P0127,Diamond,Fade,Initiator,190,0.48681051919489843,17.549023041562346,10.739909946687291,6.540883448540869,208.87551918663934,0.23351660415806666,0.5946711899270916,0.25620787758728625
P0128,Ascendant,Tejo,Initiator,209,0.5205076280475374,20.22735504910565,8.192058440866141,9.084646200919533,218.09580658382794,0.23849203453765228,0.4733796909654632,0.15813785324843382
P0129,Iron,Vyse,Sentinel,95,0.43176941302740063,11.225501268042095,14.35384063519756,4.515801719721906,140.23211123066255,0.17226915878228174,0.3801073928536303,0.3786939764840914
P0130,Gold,Omen,Controller,161,0.4337103114322876,17.68432498031948,13.462438095458232,4.599421460693342,202.79307379130702,0.31068491747674265,0.5452725959908961,0.25264433505349987
P0131,Gold,Waylay,Duelist,94,0.46704966208838333,22.070018218669578,13.537309950805563,5.081936613670529,205.2854114612361,0.2501446689633063,0.2720991978491969,0.2466360160392098
P0132,Silver,Gekko,Initiator,296,0.39677616323333886,15.275304884907795,15.11273344158519,4.86204730069543,163.36171262573734,0.19123045603314268,0.48196654888209345,0.23541277093731042
P0133,Bronze,Vyse,Sentinel,153,0.49600057300026984,13.844454599471167,14.31584272537535,2.9405490857628305,178.42169980439613,0.24632807151690647,0.6282492037274603,0.38013083009438525
P0134,Silver,Tejo,Initiator,134,0.4649318439779907,13.581602577520787,14.08511252494523,5.170184060084829,188.71675257805506,0.20739215745822107,0.633079392310331,0.33000807177644653
P0135,Immortal,Fade,Initiator,183,0.5792041077498878,20.163593254298014,11.961441198804645,8.497907259435141,239.5787400358629,0.20483265405900727,0.5354047002170966,0.21583175869582982
P0136,Silver,Clove,Controller,157,0.5258005159895545,18.89764021667543,13.527377108136616,4.63785415291251,214.3356511379795,0.2510451652717929,0.6574190570679552,0.16755848551057892
P0137,Gold,Veto,Sentinel,67,0.46388655581730565,18.902939173127592,14.481602651537962,4.369162707167963,181.880697173646,0.2503079415065282,0.6489635283388345,0.47548816851503384
P0138,Platinum,Harbor,Controller,143,0.5044006495675998,18.306456846466574,11.621310914826966,5.667600458422441,186.18036730950163,0.18604464519015437,0.5803390315807757,0.43182944606393
P0139,Silver,Sage,Sentinel,199,0.4271836000347129,16.613396747318873,13.173924817822137,4.07545185622649,190.71111779080795,0.3083351860722022,0.5467302701294882,0.2130246111902084
P0140,Immortal,Waylay,Duelist,295,0.5270748139502094,18.10531505171837,12.467686708499825,6.284207055267561,277.13951073965575,0.20968397073811212,0.19064413143445116,0.36498850340075945
P0141,Immortal,Astra,Controller,338,0.533970855299706,26.147557365606566,9.820543920292508,8.53594585463514,238.2551932251067,0.1337210037408059,0.8303648596287526,0.27155801381391287
P0142,Silver,Clove,Controller,258,0.4553754804583167,20.649397828646833,13.206579855912953,6.435957233890297,182.8781872931716,0.15011503245624097,0.7486798435037039,0.3303595324799673
P0143,Gold,Astra,Controller,175,0.4807602232913467,18.805889147007207,13.68556009839455,3.360829424285343,190.5429441404391,0.14668886678310203,0.6474756941336516,0.39004547129578665
P0144,Silver,Breach,Initiator,284,0.494431607544919,14.966306233652343,14.928549419882799,7.088058127380637,187.22258750593025,0.1995048238602748,0.7179728476372107,0.19041737199062791
P0145,Silver,Reyna,Duelist,171,0.435439152597905,13.434741136146119,15.075618555494247,5.266667207877479,180.28089027953644,0.15889868108562327,0.3045215717097509,0.10314858402577451
P0146,Iron,Viper,Controller,187,0.4359816337958738,13.381821914784386,15.332789742744264,4.208543030429689,159.09754219351896,0.21624436449505055,0.6505143141474468,0.21928587673446104
P0147,Platinum,Omen,Controller,164,0.5442500645761614,18.13591237151045,15.21138548328846,6.449298754564818,203.47476141943454,0.3039341239919179,0.6496024328713418,0.34914922771116763
P0148,Gold,Phoenix,Duelist,211,0.4766088908583867,17.712680940205765,12.75237915249543,5.547639184872176,201.5134708122677,0.28643589161141036,0.4761011230334019,0.12324650658279288
P0149,Iron,Waylay,Duelist,250,0.3797637713790809,8.691647119544683,14.448292964473694,3.8268695481963815,128.32784131159605,0.15212636889538456,0.47240207155655045,0.2664896756130979
P0150,Silver,Chamber,Sentinel,283,0.4842539515989995,13.292490650580483,15.101715117501827,1.8843202193391893,180.29452180055122,0.23631555069006832,0.4866702433006071,0.32514824945213744
P0151,Ascendant,Jett,Duelist,77,0.5498541268494778,17.53425269670874,14.35168109690141,9.360399458848878,233.4844449015192,0.28305831179910906,0.15562299444234579,0.2581865165138553
P0152,Silver,Cypher,Sentinel,60,0.49101759146367724,14.974822406042982,15.024818606001602,7.085382991267984,220.7469282885965,0.28156580309667456,0.574325210562305,0.344288749142787
P0153,Bronze,Fade,Initiator,255,0.5284933218129984,10.04140339392634,14.777709687926228,3.9484465106733193,160.79698076647182,0.21986689060086723,0.6785693270572076,0.29655361515506495
P0154,Gold,Phoenix,Duelist,216,0.5034318524213858,20.23778919586134,14.911642640031372,5.242489519112825,221.96969752103638,0.3277590502016357,0.12573032982110358,0.2925372547080707
P0155,Immortal,Neon,Duelist,296,0.5480384719359933,22.058537967809652,11.647017649816645,7.115396166701556,233.25849784224323,0.1994365633259502,0.2927089032175841,0.33008051890910833
P0156,Silver,Iso,Duelist,96,0.43545551940289706,14.969658201815964,13.810221654569075,5.659179035686986,210.35920974206178,0.18988239450347486,0.5115613183331255,0.3084528582226536
P0157,Platinum,Fade,Initiator,295,0.4773899184339208,22.403132140105715,12.44552609987612,5.996680995794157,246.36010062086638,0.24896064712180127,0.4567963134412647,0.23562189081713578
