player_id,rank,agent,role,matches_played,win_rate,kills_per_match,deaths_per_match,assists_per_match,acs,headshot_pct,utility_usage,clutch_success_rate,playstyle_cluster,playstyle
P0036,Diamond,Omen,Controller,307,0.5505800190294253,19.4303261245156,11.840708864940371,11.147449151106889,224.8364972393713,0.2071556925228719,0.7679145716235676,0.3798924603111711,0,Aggressive Fraggers
P0037,Silver,Killjoy,Sentinel,107,0.4845550433303061,16.757667265378956,15.043065854602592,7.869090275459783,141.52462191172015,0.1649226808407327,0.5427966673356474,0.4904632434826387,3,Utility & Clutch Specialists
P0038,Bronze,Fade,Initiator,172,0.5403267335729667,9.391576128112067,14.458486165121146,8.554541346607625,165.38676666720585,0.1878457933772821,0.5127569146962603,0.2523054970822687,3,Utility & Clutch Specialists
P0039,Platinum,Omen,Controller,237,0.4769903652288751,19.58439458976668,13.508779547511532,4.828486584677724,220.19766469838595,0.2447172447203566,0.5072334989532403,0.05,2,Aim-Focused Duelists
P0040,Gold,Vyse,Sentinel,279,0.6147384295773892,13.129375336434222,14.026244812913433,4.277865995764678,203.52300903775384,0.2407746733993091,0.6165877811457279,0.3250432549507051,3,Utility & Clutch Specialists
P0041,Bronze,Sova,Initiator,217,0.4689405264748297,17.668404071712548,15.897597011430628,3.526034436944416,164.40569421359254,0.1894800083229655,0.5333033577651287,0.3778036935949562,1,Low-Impact / Learning Players
P0042,Gold,Iso,Duelist,163,0.5188914610611078,16.80621043053606,10.488295809320132,5.3364648700548045,200.6875061805292,0.2067719296267601,0.3570282304420335,0.1277143202318552,2,Aim-Focused Duelists
P0043,Iron,Gekko,Initiator,301,0.3903463932783885,8.471103655538883,16.436510293695722,4.470460551111731,173.3206914677972,0.16471472622902,0.6345043067310493,0.3807495435625551,1,Low-Impact / Learning Players
P0044,Ascendant,Cypher,Sentinel,156,0.5757353153777235,21.368618128156207,10.869958409058755,4.142987959801804,273.88824390110176,0.2744501057811545,0.2946170559836423,0.316404460834504,0,Aggressive Fraggers
P0045,Silver,Astra,Controller,86,0.5036525464116606,17.324406667892376,12.34156174742834,2.8151180401109546,222.3168910457054,0.2219458433549813,0.6559574110980516,0.1264259599729367,3,Utility & Clutch Specialists
P0046,Platinum,Chamber,Sentinel,384,0.5668663645910439,20.441993905811277,11.682220632910518,10.390905138709996,195.1128986873825,0.1651402212283359,0.4198239548981102,0.3445916700519324,0,Aggressive Fraggers
P0047,Silver,Omen,Controller,141,0.4310838896204028,14.219245883479845,14.941416818888676,3.639788410959711,216.44612512371555,0.113297803912619,0.7100225041745438,0.272561407412324,1,Low-Impact / Learning Players
P0048,Gold,Veto,Sentinel,67,0.570339042789402,13.552851664125606,12.222896470787417,5.048529531410167,187.37125945033637,0.1778398299405456,0.5193586995065699,0.2347981953719855,3,Utility & Clutch Specialists
P0049,Gold,Viper,Controller,112,0.518070776188599,15.522707745771848,14.440866855563476,3.437162323056691,196.4203311721662,0.2073957119176941,0.4699282511628485,0.1476172038563812,2,Aim-Focused Duelists
P0050,Bronze,Yoru,Duelist,199,0.4804114447653656,12.685730075443884,13.953421644152632,3.5198056564127893,162.2691676820448,0.2172976800920157,0.2283733058110932,0.2507430944532661,1,Low-Impact / Learning Players
P0051,Immortal,Astra,Controller,188,0.568952886924762,19.28006161976165,12.841699981777529,8.232143072068773,295.3500479153068,0.2090671603111187,0.8600395610955671,0.2587870582212767,0,Aggressive Fraggers
P0052,Diamond,Gekko,Initiator,235,0.4935928680860475,18.36518373117132,12.481937206136084,2.8944970983492047,257.84911882966134,0.1,0.3465660964226614,0.1543098673055803,3,Utility & Clutch Specialists
P0053,Ascendant,Skye,Initiator,234,0.5636362313701644,22.963065750598243,11.91236906618126,4.913658803111844,235.35316849574525,0.3892269429947324,0.5463276862369225,0.3386825261802411,0,Aggressive Fraggers
P0054,Ascendant,Yoru,Duelist,254,0.569364777491161,16.467895811701435,10.973832691597668,6.658420577746371,259.3098619353897,0.2903604551498882,0.1733092537941784,0.0765500172531259,2,Aim-Focused Duelists
P0055,Platinum,Phoenix,Duelist,309,0.4507285865942755,21.20132788984322,11.92878045178142,7.785528043434617,246.44310959805432,0.2721156681294783,0.1,0.2982127309572085,2,Aim-Focused Duelists
P0056,Ascendant,Brimstone,Controller,263,0.5996642702582563,21.07508368297364,13.137708008611968,6.894669457723575,194.554441650241,0.2041472338457367,0.7116054235537103,0.3042753800232806,3,Utility & Clutch Specialists
P0057,Bronze,Astra,Controller,305,0.499826231694829,10.020368962401706,13.987682255354825,4.2244000878497925,148.04022865160405,0.227841424932898,0.6604486541605687,0.3025281403169906,1,Low-Impact / Learning Players
P0058,Bronze,Yoru,Duelist,184,0.4135167688089436,17.342695150874953,13.647936480154238,5.258603148709199,168.26597727703583,0.2423042506770232,0.1623526558908593,0.1884913146264628,2,Aim-Focused Duelists
P0059,Iron,Omen,Controller,110,0.3688707324863954,11.76182771300788,16.14059995476078,1.5215510674567847,139.1966738955742,0.3184885374375332,0.6814115849377392,0.3713959650401409,1,Low-Impact / Learning Players
P0060,Silver,Breach,Initiator,359,0.4648519311562849,17.291780840551784,12.35143287266769,6.87842549293496,188.2259908532539,0.1708428436866574,0.4499447365265272,0.1537238060300441,2,Aim-Focused Duelists
P0061,Gold,KAY/O,Initiator,137,0.501194754849315,18.32613268777116,11.40623863673455,5.326455275626499,212.15131254242755,0.1534115504806053,0.3877601503244098,0.2686571648198678,3,Utility & Clutch Specialists
P0062,Silver,KAY/O,Initiator,373,0.4667914495042333,17.344778675222766,14.249983726039764,6.771484857958508,193.06549126074344,0.2022090582330894,0.6375494883261722,0.2251682812035947,3,Utility & Clutch Specialists
P0063,Diamond,Viper,Controller,256,0.5369541083614608,21.4924970788638,10.98277130820366,6.263236968439875,219.2783640975829,0.1,0.6943616800641389,0.1175669139347104,3,Utility & Clutch Specialists
P0064,Silver,Gekko,Initiator,178,0.4910738848837958,19.34688377124597,14.662620104566336,6.8405518955733084,153.38792118381662,0.2307197173690842,0.4728642464384108,0.2686008026925967,3,Utility & Clutch Specialists
P0065,Silver,Chamber,Sentinel,360,0.4115865530637185,20.175987365020188,15.061572324299194,4.475222384332808,180.9476646479136,0.157819072136645,0.5778325524145509,0.353008755704299,3,Utility & Clutch Specialists
P0066,Gold,Viper,Controller,52,0.4373352186348367,18.002219889374587,10.683349227627634,6.239325957777805,216.67206409674696,0.1927898460488305,0.4805249475147141,0.4248427873081246,3,Utility & Clutch Specialists
P0067,Bronze,Sage,Sentinel,291,0.3138861129538428,3.8481096096197,20.38110172888892,2.6450055499724026,161.46587264538422,0.1846603642239533,0.5262940778761096,0.2740896844339059,1,Low-Impact / Learning Players
P0068,Diamond,Jett,Duelist,170,0.5871272614226737,18.56685302315179,13.21439165395783,7.296341471323924,247.1627814186803,0.428874498806406,0.3149421370692674,0.1708249765970061,2,Aim-Focused Duelists
P0069,Iron,Skye,Initiator,151,0.4207613510308724,15.468866183574772,14.53713861234959,7.312628636732057,148.1130029452079,0.2502879398775022,0.6250061797106724,0.2815679148286611,1,Low-Impact / Learning Players
P0070,Immortal,Gekko,Initiator,87,0.6323925565732578,22.069775894178814,8.936733665646885,9.5521190257329,262.5180277678992,0.2038241278278805,0.5940507172603624,0.2375726756707192,0,Aggressive Fraggers
P0071,Diamond,Raze,Duelist,390,0.4831131002094304,18.460813070995385,12.48906656454879,6.503753450475684,266.1813349728882,0.2387353403445496,0.2214588006677343,0.1029251075185484,2,Aim-Focused Duelists
P0072,Bronze,Cypher,Sentinel,182,0.4512203669766581,27.057706121557207,11.769404139312808,5.170472575514777,272.0760932883079,0.2581623500411917,0.5606300183347096,0.4537311015935452,0,Aggressive Fraggers
P0073,Iron,Viper,Controller,251,0.43074132530583,12.906327208121152,16.349769285692286,5.520168639825647,184.2473623580381,0.2124257331109779,0.628426629222945,0.1672149677857806,1,Low-Impact / Learning Players
P0074,Diamond,Iso,Duelist,397,0.5119108752584993,23.98274083683381,12.589370265822325,8.885605352860459,218.61703602654933,0.2380238076917588,0.3360198136333216,0.074420908807026,2,Aim-Focused Duelists
P0075,Platinum,Tejo,Initiator,70,0.4423286100766603,19.99720963697446,13.630603455767671,7.408085424357239,190.53722371181152,0.273451114459853,0.4787962513792268,0.2343119774306293,2,Aim-Focused Duelists
P0076,Platinum,Brimstone,Controller,291,0.6072935668067578,20.727056485043043,12.757203976385586,7.728972154892538,190.65192413006096,0.2398885325168238,0.649268681973195,0.3922688925898471,3,Utility & Clutch Specialists
P0077,Diamond,Jett,Duelist,158,0.6099641670635025,17.003262029068328,13.714979735942354,5.503344226841978,209.45765151562432,0.2714403075392353,0.28516678936988,0.05,2,Aim-Focused Duelists
P0078,Iron,Breach,Initiator,352,0.4009033864137317,11.571699378577623,17.255731729497075,3.5182614419414464,128.28748586460816,0.2698093335547653,0.4320442978316609,0.3181491940577415,1,Low-Impact / Learning Players
P0079,Silver,Omen,Controller,133,0.5055113822584804,18.198974050666163,13.71693260039025,3.2337220761400385,189.52526633137617,0.2345094637069907,0.6301214018771468,0.3562633003442016,3,Utility & Clutch Specialists
P0080,Bronze,Reyna,Duelist,132,0.4257604661821553,18.357124347983323,15.29150019500735,4.278989660067741,189.2785084611114,0.2660519878783556,0.3328362395333529,0.0826938312258229,2,Aim-Focused Duelists
P0081,Ascendant,Clove,Controller,340,0.5102298198487627,20.8491736381876,13.988410455147347,4.546631459775628,264.3589102628188,0.2119924119757661,0.5257173941670175,0.1923249776263678,3,Utility & Clutch Specialists
P0082,Platinum,Astra,Controller,118,0.6113630752478507,18.36447821196521,12.674867768018697,7.607273903371558,184.86931939619203,0.1919428782694085,0.7963417447976724,0.3092312627489715,3,Utility & Clutch Specialists
P0083,Silver,Killjoy,Sentinel,178,0.3972315559297099,15.912941066990667,13.377946419909549,3.946013382325024,146.89339095098128,0.2515634220802528,0.5770426771906321,0.2800255758928579,1,Low-Impact / Learning Players
P0084,Iron,Sage,Sentinel,245,0.4057248151514442,13.00499939225858,14.663876704671605,1.8597601348279864,161.38674323430695,0.151179509609516,0.324601717925782,0.3684856859585536,1,Low-Impact / Learning Players
P0085,Silver,Iso,Duelist,189,0.4842161913621117,14.571007817393804,14.230017151403173,5.882953189694409,199.56690426139085,0.289334560999725,0.3912749779913846,0.1535161721351121,2,Aim-Focused Duelists
P0086,Silver,Tejo,Initiator,332,0.5625618289343643,9.800848091029332,22.93923114445504,8.303020886989424,177.8781590276189,0.2877747766437504,0.7543042243470318,0.2986105407478512,1,Low-Impact / Learning Players
P0087,Platinum,Breach,Initiator,361,0.564829432711801,14.518306511954524,12.50845374544528,7.292947134129729,188.13059440940884,0.294363981363645,0.6373155604508379,0.2316227525243908,2,Aim-Focused Duelists
P0088,Platinum,Breach,Initiator,283,0.4363875112716341,18.273736706365845,13.78160300168108,6.51182376373805,245.00549218001976,0.1867709092034766,0.3886921846324189,0.2144189934933,2,Aim-Focused Duelists
P0089,Ascendant,Reyna,Duelist,72,0.559862487948291,24.53210060810457,15.679074906719988,9.307495658578828,254.61037356216448,0.2281584270517213,0.2785272606209492,0.2109934828372842,0,Aggressive Fraggers
P0090,Gold,Neon,Duelist,202,0.501053009918218,18.098656331589687,14.083670477831468,4.952078712694172,247.75935411049463,0.1253151374886221,0.3779029537979713,0.2916069468851467,3,Utility & Clutch Specialists
P0091,Bronze,Veto,Sentinel,326,0.4385830832350279,15.523344372590005,16.238931233430097,2.812102665288511,148.12935427080654,0.2485515607993008,0.3830654536234195,0.3793588605240821,1,Low-Impact / Learning Players
P0092,Platinum,Neon,Duelist,110,0.550990455376515,20.152902690244844,10.237166047680716,6.277455862609735,224.0551270415339,0.2411305011907277,0.3474482696250526,0.3440898071573131,0,Aggressive Fraggers
P0093,Diamond,Reyna,Duelist,368,0.4695446536122011,17.85588387631392,13.953511117280645,7.608234925175548,255.60664607743456,0.2310765502792775,0.3181525496746647,0.1508510798059399,2,Aim-Focused Duelists
P0094,Gold,Jett,Duelist,101,0.4795682043731665,21.097278590048077,13.480324866923244,7.331942418527722,202.6791676116047,0.2860838159738784,0.3702736671609425,0.2373248437710634,2,Aim-Focused Duelists
P0095,Diamond,Cypher,Sentinel,393,0.5639409374106538,17.406332305664055,11.014182437683363,5.351382021940616,228.11163475727903,0.1773434558547179,0.4316696671152687,0.2034993089750612,0,Aggressive Fraggers
P0096,Gold,Gekko,Initiator,202,0.533978784258032,36.01089758902368,12.939499134678934,6.618041086116814,336.05350911492314,0.1852448668961736,0.6209367394583414,0.2816609443406456,0,Aggressive Fraggers
P0097,Gold,Yoru,Duelist,286,0.5074709736754598,19.406626122915185,12.816514926800885,7.969552594112496,250.83239693437585,0.2479843980605018,0.4484299090918318,0.2443623799464098,0,Aggressive Fraggers
P0098,Gold,Reyna,Duelist,360,0.485580389984985,18.466085903058968,11.922902824572605,4.618215542638,204.6122169753243,0.2111422581221919,0.2300064790733507,0.201462802647087,2,Aim-Focused Duelists
P0099,Iron,Tejo,Initiator,351,0.4140029363186763,13.01995383448066,14.91046103803428,3.482833831961656,122.56058188953897,0.1974902498349733,0.645298149502279,0.2837157746184152,1,Low-Impact / Learning Players
P0100,Bronze,Sova,Initiator,81,0.4870203561188618,15.06841572474935,13.909887142676972,6.0614312606966845,144.6948318182957,0.2040163446270266,0.5218396196566177,0.306259338305793,1,Low-Impact / Learning Players
P0101,Iron,Viper,Controller,104,0.421695039206273,10.476248742056484,16.578204662550288,1.6978190063572909,150.93634048740884,0.260547105402649,0.4656598348189707,0.2663029996974311,1,Low-Impact / Learning Players
P0102,Platinum,Reyna,Duelist,85,0.4679076227279736,20.10392851866365,11.9838529576065,5.828291442301706,217.95511814800255,0.2445745713200503,0.3548138380582563,0.229039394745438,2,Aim-Focused Duelists
P0103,Silver,Cypher,Sentinel,159,0.4183251208027548,15.59363852675824,12.841523235915748,6.425385790802814,210.4304829530788,0.250359995790324,0.4763040860055854,0.285531123579726,2,Aim-Focused Duelists
P0104,Gold,Reyna,Duelist,226,0.4255181289281945,16.36769002194391,10.817418092364171,5.952941350257647,189.05184954466253,0.2792097549992783,0.3815905988984484,0.2721466985735242,2,Aim-Focused Duelists
P0105,Ascendant,Sova,Initiator,363,0.6327790409244678,32.402779274244466,12.752124583964951,5.242743387745573,348.3864027142673,0.261489540705346,0.4528272439744866,0.2094051909730642,0,Aggressive Fraggers
P0106,Silver,Sova,Initiator,344,0.5203730917806222,16.087657598920856,15.433704117668722,4.273612472103755,184.0814234251968,0.2759933314967873,0.5856233122867641,0.2544933805173694,1,Low-Impact / Learning Players
P0107,Gold,KAY/O,Initiator,385,0.4946756058409726,13.7217717511383,12.781093845830048,7.491423177407958,244.1836793337736,0.2074053624583785,0.6767898795170886,0.108365287797102,3,Utility & Clutch Specialists
P0108,Diamond,Iso,Duelist,146,0.5173103757417958,23.784383521666136,10.674421288963403,5.3404554355959455,212.5854445671252,0.2547036481409472,0.2933388643994494,0.1197987046233862,2,Aim-Focused Duelists
P0109,Silver,Tejo,Initiator,262,0.4513034996016321,14.565215672681138,13.48312019639805,5.474102213602446,173.67970834526457,0.3008320589494447,0.2809393611982023,0.2597003800078955,2,Aim-Focused Duelists
P0110,Iron,Chamber,Sentinel,366,0.4746618553791105,11.682924615167089,14.622971407541552,4.138565187459887,128.70755745328393,0.2564230945911855,0.4024939274579587,0.372180823549293,1,Low-Impact / Learning Players
P0111,Silver,Omen,Controller,186,0.575221675408737,12.12118918371625,15.335015190239645,3.028043906311992,149.54842869277093,0.1987758922768286,0.7488049314613342,0.5610941050452367,3,Utility & Clutch Specialists
P0112,Bronze,Vyse,Sentinel,55,0.419730353803623,16.271895691887643,14.769003502203253,4.257067774588009,178.7682539899329,0.2469296874894608,0.5604047659378556,0.2719875243037555,1,Low-Impact / Learning Players
P0113,Ascendant,Waylay,Duelist,158,0.6169207760327855,18.31374946471092,10.90659944013144,10.357529742656292,226.22091704062265,0.2507399507489651,0.2626988348516858,0.2823048614822311,0,Aggressive Fraggers
P0114,Diamond,Neon,Duelist,84,0.5414006457679444,21.92831176834396,11.541832946337475,3.9062256657448695,269.0583476497902,0.168698033534147,0.1926488953103375,0.3144015450156778,0,Aggressive Fraggers
P0115,Platinum,Clove,Controller,88,0.5093785535044767,21.63126372437649,12.2827386848963,7.684579796289695,222.7453460086906,0.2204994097040248,0.7823824612720909,0.3090995715328215,3,Utility & Clutch Specialists
P0116,Ascendant,Harbor,Controller,199,0.6352107141414962,23.165999877033737,9.885428218896912,5.989314841510785,264.15074326559534,0.2354889565346892,0.6190496617240205,0.2645098112301083,0,Aggressive Fraggers
P0117,Diamond,Cypher,Sentinel,167,0.5394917139628612,16.408017037180567,9.625041615559326,5.734336689850173,222.45764252613105,0.2782208729060175,0.485676445808644,0.4446828355814882,3,Utility & Clutch Specialists
P0118,Bronze,Phoenix,Duelist,310,0.4648182219627318,12.895477495774784,13.354284525556778,7.937866900228029,207.34924008322704,0.234507318109745,0.1820360565655316,0.1183394836062642,2,Aim-Focused Duelists
P0119,Ascendant,KAY/O,Initiator,136,0.5724136966455724,24.15965943744724,9.681915022410156,10.2396088909915,207.77031098889023,0.2114131995552466,0.6415739819157545,0.196792644153457,0,Aggressive Fraggers
P0120,Gold,Breach,Initiator,125,0.4187200316670274,17.046897153561517,11.043115834299291,4.15960747942132,167.17239768795807,0.2565893243196109,0.5600735246317519,0.2984967820814082,3,Utility & Clutch Specialists
P0121,Diamond,Iso,Duelist,362,0.5544205574358031,22.84316571334535,12.025237599431716,5.805404083648973,172.31351265643596,0.2255156413623224,0.3183009950373987,0.2950994540045257,2,Aim-Focused Duelists
P0122,Ascendant,Gekko,Initiator,263,0.5318653987779884,20.8258305477137,14.319811824131513,7.781134180538067,238.44387080246955,0.2191414280705895,0.4975145220065672,0.1045803690001182,2,Aim-Focused Duelists
P0123,Silver,Fade,Initiator,334,0.4089423429927189,14.550463083509053,12.686959458372804,4.315254052297457,210.68874105554767,0.2470766248227723,0.4728345406128055,0.2083560706357266,2,Aim-Focused Duelists
P0124,Bronze,Astra,Controller,288,0.4241431459775618,26.00443592258499,16.454053953612082,3.5528961666501626,291.8855129394324,0.1564571352224185,0.6269915238388644,0.4478035132037652,3,Utility & Clutch Specialists
P0125,Silver,Raze,Duelist,214,0.4537305565181527,19.534048988791724,12.403632932100164,3.720856752149533,196.2484746026236,0.2576019555003809,0.2355861842146484,0.1834957286003011,2,Aim-Focused Duelists
P0126,Gold,Veto,Sentinel,136,0.5514941269565166,16.79018647214365,13.746682464126666,6.306118004230571,212.84602470022352,0.1580635125026815,0.3869388076049421,0.2468386624559273,3,Utility & Clutch Specialists
P0127,Diamond,Fade,Initiator,190,0.4868105191948984,17.549023041562346,10.739909946687291,6.540883448540869,208.8755191866393,0.2335166041580666,0.5946711899270916,0.2562078775872862,3,Utility & Clutch Specialists
P0128,Ascendant,Tejo,Initiator,209,0.5205076280475374,20.22735504910565,8.192058440866141,9.084646200919533,218.09580658382797,0.2384920345376522,0.4733796909654632,0.1581378532484338,0,Aggressive Fraggers
P0129,Iron,Vyse,Sentinel,95,0.4317694130274006,11.225501268042096,14.35384063519756,4.515801719721906,140.23211123066255,0.1722691587822817,0.3801073928536303,0.3786939764840914,1,Low-Impact / Learning Players
P0130,Gold,Omen,Controller,161,0.4337103114322876,17.68432498031948,13.462438095458232,4.599421460693342,202.79307379130705,0.3106849174767426,0.5452725959908961,0.2526443350534998,2,Aim-Focused Duelists
P0131,Gold,Waylay,Duelist,94,0.4670496620883833,22.070018218669578,13.537309950805565,5.081936613670529,205.2854114612361,0.2501446689633063,0.2720991978491969,0.2466360160392098,2,Aim-Focused Duelists
P0132,Silver,Gekko,Initiator,296,0.3967761632333388,15.275304884907795,15.11273344158519,4.86204730069543,163.36171262573734,0.1912304560331426,0.4819665488820934,0.2354127709373104,1,Low-Impact / Learning Players
P0133,Bronze,Vyse,Sentinel,153,0.4960005730002698,13.844454599471169,14.31584272537535,2.9405490857628305,178.42169980439613,0.2463280715169064,0.6282492037274603,0.3801308300943852,1,Low-Impact / Learning Players
P0134,Silver,Tejo,Initiator,134,0.4649318439779907,13.581602577520789,14.08511252494523,5.170184060084829,188.71675257805504,0.207392157458221,0.633079392310331,0.3300080717764465,3,Utility & Clutch Specialists
P0135,Immortal,Fade,Initiator,183,0.5792041077498878,20.16359325429801,11.961441198804645,8.497907259435141,239.5787400358629,0.2048326540590072,0.5354047002170966,0.2158317586958298,0,Aggressive Fraggers
